x,y,z
610157.2001986111,507351.09339042555,988.0963745117188
610207.2682699075,507351.09339042555,967.8304443359375
610257.3363412038,507351.09339042555,955.5176391601562
610307.4044125001,507351.09339042555,962.7018432617188
610357.4724837963,507351.09339042555,970.38232421875
610407.5405550926,507351.09339042555,954.0209350585938
610457.608626389,507351.09339042555,946.681884765625
610507.6766976853,507351.09339042555,953.0588989257812
610557.7447689815,507351.09339042555,975.8215942382812
610607.8128402778,507351.09339042555,1001.1116333007812
610657.8809115741,507351.09339042555,1026.664306640625
610707.9489828704,507351.09339042555,1049.477783203125
610758.0170541666,507351.09339042555,1070.2392578125
610808.085125463,507351.09339042555,1091.68994140625
610858.1531967593,507351.09339042555,1098.24755859375
610908.2212680556,507351.09339042555,1090.410400390625
610958.2893393519,507351.09339042555,1080.794189453125
611008.3574106481,507351.09339042555,1065.58251953125
611058.4254819445,507351.09339042555,1050.183349609375
611108.4935532408,507351.09339042555,1043.151123046875
611158.5616245371,507351.09339042555,1043.0064697265625
611208.6296958334,507351.09339042555,1038.7933349609375
611258.6977671296,507351.09339042555,1039.28173828125
611308.765838426,507351.09339042555,1040.2626953125
611358.8339097223,507351.09339042555,1043.9483642578125
611408.9019810186,507351.09339042555,1057.759033203125
611458.9700523148,507351.09339042555,1074.72412109375
611509.0381236111,507351.09339042555,1069.1915283203125
611559.1061949075,507351.09339042555,1043.8209228515625
611609.1742662038,507351.09339042555,1021.7830200195312
611659.2423375,507351.09339042555,1009.8875732421875
611709.3104087963,507351.09339042555,1001.3989868164062
611759.3784800926,507351.09339042555,1001.2938232421875
611809.446551389,507351.09339042555,1004.2796020507812
611859.5146226853,507351.09339042555,1000.4989624023438
611909.5826939815,507351.09339042555,987.35009765625
611959.6507652778,507351.09339042555,971.13623046875
612009.7188365741,507351.09339042555,963.379638671875
612059.7869078704,507351.09339042555,964.5653686523438
612109.8549791668,507351.09339042555,959.111083984375
612159.923050463,507351.09339042555,952.3505249023438
612209.9911217593,507351.09339042555,946.9142456054688
612260.0591930556,507351.09339042555,912.7333984375
612310.1272643519,507351.09339042555,888.245361328125
601545.4919356481,507301.04623510636,1192.5955810546875
601595.5600069445,507301.04623510636,1190.4656982421875
601645.6280782408,507301.04623510636,1188.6368408203125
601695.6961495371,507301.04623510636,1187.7147216796875
601745.7642208333,507301.04623510636,1186.920654296875
601795.8322921296,507301.04623510636,1185.9327392578125
601845.900363426,507301.04623510636,1184.5604248046875
601895.9684347223,507301.04623510636,1182.8497314453125
601946.0365060186,507301.04623510636,1180.74072265625
601996.1045773148,507301.04623510636,1178.809326171875
602046.1726486111,507301.04623510636,1177.1268310546875
602096.2407199075,507301.04623510636,1175.14599609375
602146.3087912038,507301.04623510636,1174.4010009765625
602196.3768625001,507301.04623510636,1174.025146484375
602246.4449337963,507301.04623510636,1173.7396240234375
602296.5130050926,507301.04623510636,1173.6580810546875
602346.581076389,507301.04623510636,1173.593994140625
602396.6491476853,507301.04623510636,1173.332763671875
602446.7172189815,507301.04623510636,1172.8192138671875
602496.7852902778,507301.04623510636,1171.7899169921875
602546.8533615741,507301.04623510636,1170.0999755859375
602596.9214328704,507301.04623510636,1168.5384521484375
602646.9895041666,507301.04623510636,1166.815673828125
602697.057575463,507301.04623510636,1165.308837890625
602747.1256467593,507301.04623510636,1163.7430419921875
602797.1937180556,507301.04623510636,1162.8394775390625
602847.2617893519,507301.04623510636,1161.7598876953125
602897.3298606481,507301.04623510636,1160.3111572265625
602947.3979319445,507301.04623510636,1157.570068359375
602997.4660032408,507301.04623510636,1154.255126953125
603047.5340745371,507301.04623510636,1152.0166015625
603097.6021458334,507301.04623510636,1149.9439697265625
603147.6702171296,507301.04623510636,1148.0872802734375
603197.738288426,507301.04623510636,1146.4400634765625
603247.8063597223,507301.04623510636,1144.9083251953125
603297.8744310186,507301.04623510636,1143.739990234375
603347.9425023148,507301.04623510636,1142.7232666015625
603398.0105736111,507301.04623510636,1142.09130859375
603448.0786449075,507301.04623510636,1140.3153076171875
603498.1467162038,507301.04623510636,1139.152587890625
603548.2147875,507301.04623510636,1138.4144287109375
603598.2828587963,507301.04623510636,1137.707275390625
603648.3509300926,507301.04623510636,1136.9488525390625
603698.419001389,507301.04623510636,1136.299072265625
603748.4870726853,507301.04623510636,1135.8751220703125
603798.5551439815,507301.04623510636,1135.6373291015625
603848.6232152778,507301.04623510636,1135.2110595703125
603898.6912865741,507301.04623510636,1134.6224365234375
603948.7593578704,507301.04623510636,1133.9639892578125
603998.8274291668,507301.04623510636,1132.9915771484375
604048.895500463,507301.04623510636,1131.479736328125
604098.9635717593,507301.04623510636,1129.7371826171875
604149.0316430556,507301.04623510636,1127.5955810546875
604199.0997143519,507301.04623510636,1126.60205078125
604249.1677856481,507301.04623510636,1126.72314453125
604299.2358569445,507301.04623510636,1126.7911376953125
604349.3039282408,507301.04623510636,1126.6767578125
604399.3719995371,507301.04623510636,1126.1806640625
604449.4400708333,507301.04623510636,1125.5421142578125
604499.5081421296,507301.04623510636,1124.1912841796875
604549.576213426,507301.04623510636,1123.5159912109375
604599.6442847223,507301.04623510636,1123.752197265625
604649.7123560186,507301.04623510636,1124.0025634765625
604699.7804273148,507301.04623510636,1124.0323486328125
604749.8484986111,507301.04623510636,1123.893310546875
604799.9165699075,507301.04623510636,1124.154296875
604849.9846412038,507301.04623510636,1124.2327880859375
604900.0527125001,507301.04623510636,1122.7613525390625
604950.1207837963,507301.04623510636,1120.7872314453125
605000.1888550926,507301.04623510636,1119.492431640625
605050.256926389,507301.04623510636,1118.58349609375
605100.3249976853,507301.04623510636,1117.0457763671875
605150.3930689815,507301.04623510636,1116.51416015625
605200.4611402778,507301.04623510636,1115.680419921875
605250.5292115741,507301.04623510636,1115.4722900390625
605300.5972828704,507301.04623510636,1115.083984375
605350.6653541666,507301.04623510636,1114.5653076171875
605400.733425463,507301.04623510636,1113.58837890625
605450.8014967593,507301.04623510636,1112.788818359375
605500.8695680556,507301.04623510636,1111.5634765625
605550.9376393519,507301.04623510636,1110.2454833984375
605601.0057106481,507301.04623510636,1109.0345458984375
605651.0737819445,507301.04623510636,1108.015380859375
605701.1418532408,507301.04623510636,1107.29541015625
605751.2099245371,507301.04623510636,1106.94189453125
605801.2779958334,507301.04623510636,1106.6092529296875
605851.3460671296,507301.04623510636,1106.6812744140625
605901.414138426,507301.04623510636,1106.7093505859375
605951.4822097223,507301.04623510636,1106.4603271484375
606001.5502810186,507301.04623510636,1106.21484375
606051.6183523148,507301.04623510636,1106.48095703125
606101.6864236111,507301.04623510636,1106.328125
606151.7544949075,507301.04623510636,1106.24267578125
606201.8225662038,507301.04623510636,1106.2362060546875
606251.8906375,507301.04623510636,1105.7493896484375
606301.9587087963,507301.04623510636,1104.8433837890625
606352.0267800926,507301.04623510636,1104.458740234375
606402.094851389,507301.04623510636,1104.4730224609375
606452.1629226853,507301.04623510636,1104.478759765625
606502.2309939815,507301.04623510636,1104.0521240234375
606552.2990652778,507301.04623510636,1103.74365234375
606602.3671365741,507301.04623510636,1103.7689208984375
606652.4352078704,507301.04623510636,1103.6552734375
606702.5032791668,507301.04623510636,1103.629150390625
606752.571350463,507301.04623510636,1103.681396484375
606802.6394217593,507301.04623510636,1103.55322265625
606852.7074930556,507301.04623510636,1103.190185546875
606902.7755643519,507301.04623510636,1102.43115234375
606952.8436356481,507301.04623510636,1101.302490234375
607002.9117069445,507301.04623510636,1101.029296875
607052.9797782408,507301.04623510636,1102.001953125
607103.0478495371,507301.04623510636,1102.8021240234375
607153.1159208333,507301.04623510636,1102.25341796875
607203.1839921296,507301.04623510636,1102.0860595703125
607253.252063426,507301.04623510636,1110.5704345703125
607303.3201347223,507301.04623510636,1128.976318359375
607353.3882060186,507301.04623510636,1150.4371337890625
607403.4562773148,507301.04623510636,1174.386962890625
607453.5243486111,507301.04623510636,1191.9886474609375
607503.5924199075,507301.04623510636,1206.9925537109375
607553.6604912038,507301.04623510636,1220.07666015625
607603.7285625001,507301.04623510636,1237.1517333984375
607653.7966337963,507301.04623510636,1258.8173828125
607703.8647050926,507301.04623510636,1270.783935546875
607753.932776389,507301.04623510636,1274.6680908203125
607804.0008476853,507301.04623510636,1279.3297119140625
607854.0689189815,507301.04623510636,1286.8822021484375
607904.1369902778,507301.04623510636,1290.893798828125
607954.2050615741,507301.04623510636,1290.7449951171875
608004.2731328704,507301.04623510636,1296.8095703125
608054.3412041666,507301.04623510636,1306.5377197265625
608104.409275463,507301.04623510636,1317.55224609375
608154.4773467593,507301.04623510636,1334.4595947265625
608204.5454180556,507301.04623510636,1338.5408935546875
608254.6134893519,507301.04623510636,1323.8634033203125
608304.6815606481,507301.04623510636,1310.8673095703125
608354.7496319445,507301.04623510636,1301.6290283203125
608404.8177032408,507301.04623510636,1291.5850830078125
608454.8857745371,507301.04623510636,1280.7662353515625
608504.9538458334,507301.04623510636,1270.6029052734375
608555.0219171296,507301.04623510636,1262.7908935546875
608605.089988426,507301.04623510636,1254.4166259765625
608655.1580597223,507301.04623510636,1247.9232177734375
608705.2261310186,507301.04623510636,1241.5224609375
608755.2942023148,507301.04623510636,1233.281982421875
608805.3622736111,507301.04623510636,1225.8297119140625
608855.4303449075,507301.04623510636,1214.802978515625
608905.4984162038,507301.04623510636,1211.5389404296875
608955.5664875,507301.04623510636,1214.1656494140625
609005.6345587963,507301.04623510636,1212.1031494140625
609055.7026300926,507301.04623510636,1214.800537109375
609105.770701389,507301.04623510636,1227.7744140625
609155.8387726853,507301.04623510636,1233.4481201171875
609205.9068439815,507301.04623510636,1235.6036376953125
609255.9749152778,507301.04623510636,1214.2626953125
609306.0429865741,507301.04623510636,1181.4166259765625
609356.1110578704,507301.04623510636,1150.8619384765625
609406.1791291668,507301.04623510636,1125.803466796875
609456.247200463,507301.04623510636,1102.463623046875
609506.3152717593,507301.04623510636,1080.7845458984375
609556.3833430556,507301.04623510636,1061.3463134765625
609606.4514143519,507301.04623510636,1043.996337890625
609656.5194856481,507301.04623510636,1031.025146484375
609706.5875569445,507301.04623510636,1025.876220703125
609756.6556282408,507301.04623510636,1025.393310546875
609806.7236995371,507301.04623510636,1021.9586181640625
609856.7917708333,507301.04623510636,1011.7052612304688
609906.8598421296,507301.04623510636,1005.0155029296875
609956.927913426,507301.04623510636,1003.4993896484375
610006.9959847223,507301.04623510636,997.3854370117188
610057.0640560186,507301.04623510636,997.8192749023438
610107.1321273148,507301.04623510636,993.6006469726562
610157.2001986111,507301.04623510636,974.9915161132812
610207.2682699075,507301.04623510636,958.3905639648438
610257.3363412038,507301.04623510636,964.762939453125
610307.4044125001,507301.04623510636,976.7048950195312
610357.4724837963,507301.04623510636,979.5084228515625
610407.5405550926,507301.04623510636,958.5238647460938
610457.608626389,507301.04623510636,953.8411865234375
610507.6766976853,507301.04623510636,952.96044921875
610557.7447689815,507301.04623510636,966.9078979492188
610607.8128402778,507301.04623510636,993.88134765625
610657.8809115741,507301.04623510636,1022.4642944335938
610707.9489828704,507301.04623510636,1051.5400390625
610758.0170541666,507301.04623510636,1073.1995849609375
610808.085125463,507301.04623510636,1092.971435546875
610858.1531967593,507301.04623510636,1096.982177734375
610908.2212680556,507301.04623510636,1093.0623779296875
610958.2893393519,507301.04623510636,1084.8665771484375
611008.3574106481,507301.04623510636,1073.677978515625
611058.4254819445,507301.04623510636,1057.0511474609375
611108.4935532408,507301.04623510636,1043.9886474609375
611158.5616245371,507301.04623510636,1038.3043212890625
611208.6296958334,507301.04623510636,1034.3026123046875
611258.6977671296,507301.04623510636,1034.0313720703125
611308.765838426,507301.04623510636,1039.3052978515625
611358.8339097223,507301.04623510636,1043.3570556640625
611408.9019810186,507301.04623510636,1052.067138671875
611458.9700523148,507301.04623510636,1071.0958251953125
611509.0381236111,507301.04623510636,1076.57470703125
611559.1061949075,507301.04623510636,1057.5823974609375
611609.1742662038,507301.04623510636,1034.5809326171875
611659.2423375,507301.04623510636,1020.5445556640625
611709.3104087963,507301.04623510636,1011.4818725585938
611759.3784800926,507301.04623510636,1013.31298828125
611809.446551389,507301.04623510636,1020.4210815429688
611859.5146226853,507301.04623510636,1017.2387084960938
611909.5826939815,507301.04623510636,1000.1019897460938
611959.6507652778,507301.04623510636,981.7531127929688
612009.7188365741,507301.04623510636,970.639404296875
612059.7869078704,507301.04623510636,968.4312133789062
612109.8549791668,507301.04623510636,962.4111328125
612159.923050463,507301.04623510636,958.3272094726562
612209.9911217593,507301.04623510636,949.4358520507812
612260.0591930556,507301.04623510636,923.3209228515625
612310.1272643519,507301.04623510636,903.1214599609375
601545.4919356481,507250.99907978723,1192.2459716796875
601595.5600069445,507250.99907978723,1190.178466796875
601645.6280782408,507250.99907978723,1188.2862548828125
601695.6961495371,507250.99907978723,1187.221435546875
601745.7642208333,507250.99907978723,1186.631103515625
601795.8322921296,507250.99907978723,1185.73828125
601845.900363426,507250.99907978723,1183.960205078125
601895.9684347223,507250.99907978723,1181.6129150390625
601946.0365060186,507250.99907978723,1179.9019775390625
601996.1045773148,507250.99907978723,1178.7154541015625
602046.1726486111,507250.99907978723,1177.446044921875
602096.2407199075,507250.99907978723,1175.260498046875
602146.3087912038,507250.99907978723,1174.0791015625
602196.3768625001,507250.99907978723,1173.8291015625
602246.4449337963,507250.99907978723,1173.416259765625
602296.5130050926,507250.99907978723,1173.0474853515625
602346.581076389,507250.99907978723,1172.4949951171875
602396.6491476853,507250.99907978723,1172.27197265625
602446.7172189815,507250.99907978723,1172.2978515625
602496.7852902778,507250.99907978723,1170.2021484375
602546.8533615741,507250.99907978723,1168.1785888671875
602596.9214328704,507250.99907978723,1167.3099365234375
602646.9895041666,507250.99907978723,1165.971923828125
602697.057575463,507250.99907978723,1164.4278564453125
602747.1256467593,507250.99907978723,1162.7039794921875
602797.1937180556,507250.99907978723,1161.4410400390625
602847.2617893519,507250.99907978723,1160.3409423828125
602897.3298606481,507250.99907978723,1158.614013671875
602947.3979319445,507250.99907978723,1155.3173828125
602997.4660032408,507250.99907978723,1151.7496337890625
603047.5340745371,507250.99907978723,1149.8277587890625
603097.6021458334,507250.99907978723,1148.6617431640625
603147.6702171296,507250.99907978723,1147.6656494140625
603197.738288426,507250.99907978723,1146.3890380859375
603247.8063597223,507250.99907978723,1145.204833984375
603297.8744310186,507250.99907978723,1143.894287109375
603347.9425023148,507250.99907978723,1142.6470947265625
603398.0105736111,507250.99907978723,1141.6136474609375
603448.0786449075,507250.99907978723,1140.072509765625
603498.1467162038,507250.99907978723,1138.6490478515625
603548.2147875,507250.99907978723,1138.0198974609375
603598.2828587963,507250.99907978723,1137.662109375
603648.3509300926,507250.99907978723,1136.9332275390625
603698.419001389,507250.99907978723,1136.308837890625
603748.4870726853,507250.99907978723,1135.913330078125
603798.5551439815,507250.99907978723,1135.4769287109375
603848.6232152778,507250.99907978723,1135.1287841796875
603898.6912865741,507250.99907978723,1134.60546875
603948.7593578704,507250.99907978723,1134.1820068359375
603998.8274291668,507250.99907978723,1133.315185546875
604048.895500463,507250.99907978723,1132.454345703125
604098.9635717593,507250.99907978723,1130.4647216796875
604149.0316430556,507250.99907978723,1127.4371337890625
604199.0997143519,507250.99907978723,1125.9583740234375
604249.1677856481,507250.99907978723,1125.359130859375
604299.2358569445,507250.99907978723,1125.3974609375
604349.3039282408,507250.99907978723,1124.8643798828125
604399.3719995371,507250.99907978723,1124.0845947265625
604449.4400708333,507250.99907978723,1123.9735107421875
604499.5081421296,507250.99907978723,1123.83642578125
604549.576213426,507250.99907978723,1123.554931640625
604599.6442847223,507250.99907978723,1123.3583984375
604649.7123560186,507250.99907978723,1123.4112548828125
604699.7804273148,507250.99907978723,1123.6573486328125
604749.8484986111,507250.99907978723,1123.8514404296875
604799.9165699075,507250.99907978723,1123.8974609375
604849.9846412038,507250.99907978723,1123.7327880859375
604900.0527125001,507250.99907978723,1121.9710693359375
604950.1207837963,507250.99907978723,1120.7587890625
605000.1888550926,507250.99907978723,1119.829833984375
605050.256926389,507250.99907978723,1119.091552734375
605100.3249976853,507250.99907978723,1118.6024169921875
605150.3930689815,507250.99907978723,1118.0589599609375
605200.4611402778,507250.99907978723,1116.31591796875
605250.5292115741,507250.99907978723,1115.5601806640625
605300.5972828704,507250.99907978723,1115.093017578125
605350.6653541666,507250.99907978723,1114.465576171875
605400.733425463,507250.99907978723,1113.46484375
605450.8014967593,507250.99907978723,1111.8935546875
605500.8695680556,507250.99907978723,1110.621337890625
605550.9376393519,507250.99907978723,1109.5198974609375
605601.0057106481,507250.99907978723,1109.213623046875
605651.0737819445,507250.99907978723,1108.5924072265625
605701.1418532408,507250.99907978723,1107.9976806640625
605751.2099245371,507250.99907978723,1107.525146484375
605801.2779958334,507250.99907978723,1107.37548828125
605851.3460671296,507250.99907978723,1107.6988525390625
605901.414138426,507250.99907978723,1107.8736572265625
605951.4822097223,507250.99907978723,1107.6014404296875
606001.5502810186,507250.99907978723,1107.1844482421875
606051.6183523148,507250.99907978723,1107.010009765625
606101.6864236111,507250.99907978723,1106.6298828125
606151.7544949075,507250.99907978723,1106.3153076171875
606201.8225662038,507250.99907978723,1105.8175048828125
606251.8906375,507250.99907978723,1105.433837890625
606301.9587087963,507250.99907978723,1104.9049072265625
606352.0267800926,507250.99907978723,1104.589599609375
606402.094851389,507250.99907978723,1104.5400390625
606452.1629226853,507250.99907978723,1104.4300537109375
606502.2309939815,507250.99907978723,1103.9522705078125
606552.2990652778,507250.99907978723,1103.8773193359375
606602.3671365741,507250.99907978723,1104.04150390625
606652.4352078704,507250.99907978723,1104.078857421875
606702.5032791668,507250.99907978723,1104.158447265625
606752.571350463,507250.99907978723,1104.1368408203125
606802.6394217593,507250.99907978723,1103.646484375
606852.7074930556,507250.99907978723,1103.27099609375
606902.7755643519,507250.99907978723,1102.7474365234375
606952.8436356481,507250.99907978723,1102.7210693359375
607002.9117069445,507250.99907978723,1104.7408447265625
607052.9797782408,507250.99907978723,1108.2615966796875
607103.0478495371,507250.99907978723,1109.1104736328125
607153.1159208333,507250.99907978723,1106.65283203125
607203.1839921296,507250.99907978723,1104.4666748046875
607253.252063426,507250.99907978723,1109.5023193359375
607303.3201347223,507250.99907978723,1118.354736328125
607353.3882060186,507250.99907978723,1130.6573486328125
607403.4562773148,507250.99907978723,1153.3353271484375
607453.5243486111,507250.99907978723,1173.244140625
607503.5924199075,507250.99907978723,1190.088134765625
607553.6604912038,507250.99907978723,1206.5
607603.7285625001,507250.99907978723,1227.4161376953125
607653.7966337963,507250.99907978723,1243.9718017578125
607703.8647050926,507250.99907978723,1244.230712890625
607753.932776389,507250.99907978723,1245.7708740234375
607804.0008476853,507250.99907978723,1249.4996337890625
607854.0689189815,507250.99907978723,1261.52392578125
607904.1369902778,507250.99907978723,1270.0369873046875
607954.2050615741,507250.99907978723,1270.7750244140625
608004.2731328704,507250.99907978723,1277.464111328125
608054.3412041666,507250.99907978723,1287.3134765625
608104.409275463,507250.99907978723,1294.12451171875
608154.4773467593,507250.99907978723,1308.515869140625
608204.5454180556,507250.99907978723,1332.92578125
608254.6134893519,507250.99907978723,1339.9327392578125
608304.6815606481,507250.99907978723,1329.142333984375
608354.7496319445,507250.99907978723,1318.0716552734375
608404.8177032408,507250.99907978723,1304.8260498046875
608454.8857745371,507250.99907978723,1290.6319580078125
608504.9538458334,507250.99907978723,1278.220703125
608555.0219171296,507250.99907978723,1268.116943359375
608605.089988426,507250.99907978723,1257.9681396484375
608655.1580597223,507250.99907978723,1249.49755859375
608705.2261310186,507250.99907978723,1240.6683349609375
608755.2942023148,507250.99907978723,1233.5545654296875
608805.3622736111,507250.99907978723,1227.8226318359375
608855.4303449075,507250.99907978723,1222.97265625
608905.4984162038,507250.99907978723,1224.0009765625
608955.5664875,507250.99907978723,1226.0289306640625
609005.6345587963,507250.99907978723,1218.982177734375
609055.7026300926,507250.99907978723,1216.9683837890625
609105.770701389,507250.99907978723,1229.54443359375
609155.8387726853,507250.99907978723,1236.8121337890625
609205.9068439815,507250.99907978723,1246.0604248046875
609255.9749152778,507250.99907978723,1235.959716796875
609306.0429865741,507250.99907978723,1205.87060546875
609356.1110578704,507250.99907978723,1174.0382080078125
609406.1791291668,507250.99907978723,1139.5816650390625
609456.247200463,507250.99907978723,1113.329345703125
609506.3152717593,507250.99907978723,1091.9110107421875
609556.3833430556,507250.99907978723,1075.3544921875
609606.4514143519,507250.99907978723,1062.697509765625
609656.5194856481,507250.99907978723,1054.036376953125
609706.5875569445,507250.99907978723,1049.882568359375
609756.6556282408,507250.99907978723,1047.643310546875
609806.7236995371,507250.99907978723,1041.8995361328125
609856.7917708333,507250.99907978723,1025.7283935546875
609906.8598421296,507250.99907978723,1016.5661010742188
609956.927913426,507250.99907978723,1006.275634765625
610006.9959847223,507250.99907978723,993.5213623046875
610057.0640560186,507250.99907978723,987.0665893554688
610107.1321273148,507250.99907978723,979.2478637695312
610157.2001986111,507250.99907978723,965.390380859375
610207.2682699075,507250.99907978723,976.0325317382812
610257.3363412038,507250.99907978723,985.3079833984375
610307.4044125001,507250.99907978723,977.442626953125
610357.4724837963,507250.99907978723,969.193603515625
610407.5405550926,507250.99907978723,964.8948974609375
610457.608626389,507250.99907978723,971.3938598632812
610507.6766976853,507250.99907978723,958.6325073242188
610557.7447689815,507250.99907978723,971.7089233398438
610607.8128402778,507250.99907978723,999.5912475585938
610657.8809115741,507250.99907978723,1025.6241455078125
610707.9489828704,507250.99907978723,1051.0858154296875
610758.0170541666,507250.99907978723,1074.922607421875
610808.085125463,507250.99907978723,1092.2008056640625
610858.1531967593,507250.99907978723,1098.5001220703125
610908.2212680556,507250.99907978723,1092.269287109375
610958.2893393519,507250.99907978723,1084.499267578125
611008.3574106481,507250.99907978723,1076.4229736328125
611058.4254819445,507250.99907978723,1063.2667236328125
611108.4935532408,507250.99907978723,1047.649169921875
611158.5616245371,507250.99907978723,1039.1025390625
611208.6296958334,507250.99907978723,1034.9400634765625
611258.6977671296,507250.99907978723,1033.0810546875
611308.765838426,507250.99907978723,1039.2298583984375
611358.8339097223,507250.99907978723,1039.75146484375
611408.9019810186,507250.99907978723,1044.4427490234375
611458.9700523148,507250.99907978723,1060.4736328125
611509.0381236111,507250.99907978723,1074.5096435546875
611559.1061949075,507250.99907978723,1065.587646484375
611609.1742662038,507250.99907978723,1042.4202880859375
611659.2423375,507250.99907978723,1027.4796142578125
611709.3104087963,507250.99907978723,1015.830810546875
611759.3784800926,507250.99907978723,1015.2903442382812
611809.446551389,507250.99907978723,1021.0726928710938
611859.5146226853,507250.99907978723,1023.591552734375
611909.5826939815,507250.99907978723,1015.1809692382812
611959.6507652778,507250.99907978723,993.9202880859375
612009.7188365741,507250.99907978723,980.1354370117188
612059.7869078704,507250.99907978723,973.16845703125
612109.8549791668,507250.99907978723,966.857666015625
612159.923050463,507250.99907978723,961.6893310546875
612209.9911217593,507250.99907978723,955.5338134765625
612260.0591930556,507250.99907978723,945.605712890625
612310.1272643519,507250.99907978723,932.6936645507812
601545.4919356481,507200.9519244681,1191.8411865234375
601595.5600069445,507200.9519244681,1188.99951171875
601645.6280782408,507200.9519244681,1187.0982666015625
601695.6961495371,507200.9519244681,1186.3271484375
601745.7642208333,507200.9519244681,1185.980224609375
601795.8322921296,507200.9519244681,1185.2637939453125
601845.900363426,507200.9519244681,1183.4967041015625
601895.9684347223,507200.9519244681,1180.6884765625
601946.0365060186,507200.9519244681,1179.3238525390625
601996.1045773148,507200.9519244681,1178.5523681640625
602046.1726486111,507200.9519244681,1177.1248779296875
602096.2407199075,507200.9519244681,1174.720947265625
602146.3087912038,507200.9519244681,1173.6220703125
602196.3768625001,507200.9519244681,1173.394775390625
602246.4449337963,507200.9519244681,1173.1094970703125
602296.5130050926,507200.9519244681,1172.7041015625
602346.581076389,507200.9519244681,1172.0872802734375
602396.6491476853,507200.9519244681,1171.7027587890625
602446.7172189815,507200.9519244681,1171.5897216796875
602496.7852902778,507200.9519244681,1169.95751953125
602546.8533615741,507200.9519244681,1167.5255126953125
602596.9214328704,507200.9519244681,1166.1112060546875
602646.9895041666,507200.9519244681,1164.8616943359375
602697.057575463,507200.9519244681,1163.49169921875
602747.1256467593,507200.9519244681,1161.79443359375
602797.1937180556,507200.9519244681,1160.2916259765625
602847.2617893519,507200.9519244681,1158.935546875
602897.3298606481,507200.9519244681,1157.6236572265625
602947.3979319445,507200.9519244681,1154.97314453125
602997.4660032408,507200.9519244681,1151.6322021484375
603047.5340745371,507200.9519244681,1149.851806640625
603097.6021458334,507200.9519244681,1149.093994140625
603147.6702171296,507200.9519244681,1148.1171875
603197.738288426,507200.9519244681,1147.0408935546875
603247.8063597223,507200.9519244681,1145.411865234375
603297.8744310186,507200.9519244681,1143.9796142578125
603347.9425023148,507200.9519244681,1142.7926025390625
603398.0105736111,507200.9519244681,1140.9737548828125
603448.0786449075,507200.9519244681,1139.309326171875
603498.1467162038,507200.9519244681,1138.2210693359375
603548.2147875,507200.9519244681,1137.7613525390625
603598.2828587963,507200.9519244681,1137.2548828125
603648.3509300926,507200.9519244681,1136.91064453125
603698.419001389,507200.9519244681,1136.3905029296875
603748.4870726853,507200.9519244681,1135.9903564453125
603798.5551439815,507200.9519244681,1135.4820556640625
603848.6232152778,507200.9519244681,1135.0673828125
603898.6912865741,507200.9519244681,1134.529541015625
603948.7593578704,507200.9519244681,1134.0943603515625
603998.8274291668,507200.9519244681,1133.6912841796875
604048.895500463,507200.9519244681,1132.5047607421875
604098.9635717593,507200.9519244681,1129.6322021484375
604149.0316430556,507200.9519244681,1127.2767333984375
604199.0997143519,507200.9519244681,1126.179443359375
604249.1677856481,507200.9519244681,1125.9215087890625
604299.2358569445,507200.9519244681,1125.2142333984375
604349.3039282408,507200.9519244681,1124.3768310546875
604399.3719995371,507200.9519244681,1124.1778564453125
604449.4400708333,507200.9519244681,1123.7236328125
604499.5081421296,507200.9519244681,1123.4395751953125
604549.576213426,507200.9519244681,1123.3597412109375
604599.6442847223,507200.9519244681,1123.37744140625
604649.7123560186,507200.9519244681,1123.23876953125
604699.7804273148,507200.9519244681,1123.3004150390625
604749.8484986111,507200.9519244681,1123.50634765625
604799.9165699075,507200.9519244681,1123.5084228515625
604849.9846412038,507200.9519244681,1122.7652587890625
604900.0527125001,507200.9519244681,1121.585205078125
604950.1207837963,507200.9519244681,1121.107177734375
605000.1888550926,507200.9519244681,1120.5574951171875
605050.256926389,507200.9519244681,1119.6712646484375
605100.3249976853,507200.9519244681,1119.0599365234375
605150.3930689815,507200.9519244681,1118.29248046875
605200.4611402778,507200.9519244681,1116.9697265625
605250.5292115741,507200.9519244681,1116.213134765625
605300.5972828704,507200.9519244681,1115.2432861328125
605350.6653541666,507200.9519244681,1114.3392333984375
605400.733425463,507200.9519244681,1112.511474609375
605450.8014967593,507200.9519244681,1111.4459228515625
605500.8695680556,507200.9519244681,1112.02685546875
605550.9376393519,507200.9519244681,1111.6009521484375
605601.0057106481,507200.9519244681,1111.0281982421875
605651.0737819445,507200.9519244681,1109.8197021484375
605701.1418532408,507200.9519244681,1109.04541015625
605751.2099245371,507200.9519244681,1108.6429443359375
605801.2779958334,507200.9519244681,1108.424560546875
605851.3460671296,507200.9519244681,1108.25537109375
605901.414138426,507200.9519244681,1108.3885498046875
605951.4822097223,507200.9519244681,1108.4180908203125
606001.5502810186,507200.9519244681,1107.722900390625
606051.6183523148,507200.9519244681,1107.036865234375
606101.6864236111,507200.9519244681,1106.1431884765625
606151.7544949075,507200.9519244681,1105.543212890625
606201.8225662038,507200.9519244681,1105.3905029296875
606251.8906375,507200.9519244681,1105.6142578125
606301.9587087963,507200.9519244681,1105.02734375
606352.0267800926,507200.9519244681,1104.7491455078125
606402.094851389,507200.9519244681,1104.428466796875
606452.1629226853,507200.9519244681,1103.778076171875
606502.2309939815,507200.9519244681,1103.358154296875
